"","N_SQ_AD","primaire"
"131205",750024945,681
"131206",750023593,651
"131207",750025896,681
"131208",750024428,651
"131209",750023778,681
"131210",750024410,651
"131211",750024956,681
"131212",750025282,681
"131213",750023181,681
"131214",750024177,651
"131215",750024870,681
"131216",750025273,681
"131217",750022248,681
"131218",750024414,651
"131219",750022436,681
"131220",750023177,681
"131221",750024963,681
"131222",750025229,681
"131223",750024383,651
"131224",750024588,681
"131225",750023810,681
"131226",750022927,681
"131227",750022643,681
"131228",750024960,681
"131229",750024947,681
"131230",750023185,681
"131231",750024257,681
"131232",750024379,651
"131233",750025902,681
"131234",750023592,651
"131235",750023779,681
"131236",750023808,681
"131237",750022639,681
"131238",750024874,681
"131239",750022928,681
"131240",750025279,681
"131241",750022644,681
"131242",750023782,681
"131243",750024266,681
"131244",750025268,681
"131245",750024859,681
"131246",750024432,651
"131247",750023776,681
"131248",750023800,681
"131249",750022434,681
"131250",750022929,681
"131251",750025897,681
"131252",750025253,651
"131253",750022302,681
"131254",750022307,681
"131255",750022257,681
"131256",750024959,681
"131257",750022432,681
"131258",750025704,681
"131259",750025700,681
"131260",750025702,681
"131261",750025270,681
"131262",750023262,651
"131263",750022299,681
"131264",750162022,681
"131265",750025696,681
"131266",750022435,681
"131267",750025692,681
"131268",750025693,681
"131269",750023804,681
"131270",750025235,651
"131271",750023192,681
"131272",750024969,681
"131273",750023190,681
"131274",750024422,651
"131275",750023809,681
"131276",750024589,681
"131277",750023790,681
"131278",750023814,681
"131279",750022923,681
"131280",750022295,681
"131281",750022440,681
"131282",750025695,681
"131283",750023193,681
"131284",750024864,681
"131285",750022310,681
"131286",750022958,651
"131287",750024419,651
"131288",750025262,681
"131289",750025221,681
"131290",750022433,681
"131291",750022961,651
"131292",750023161,681
"131293",750025285,681
"131294",750025884,651
"131295",750022965,681
"131296",750025909,681
"131297",750025219,681
"131298",750025699,681
"131299",750022441,681
"131300",750025705,681
"131301",750025230,681
"131302",750022922,681
"131303",750025278,681
"131304",750022253,681
"131305",750022442,681
"131306",750022301,681
"131307",750023784,681
"131308",750024417,651
"131309",750025906,681
"131310",750025879,651
"131311",750025224,681
"131312",750024288,681
"131313",750025252,651
"131314",750024393,651
"131315",750023805,681
"131316",750025701,681
"131317",750024590,681
"131318",750024328,681
"131319",750022647,681
"131320",750025225,681
"131321",750025892,681
"131322",750023163,681
"131323",750022925,681
"131324",750025689,681
"131325",750023173,681
"131326",750024881,681
"131327",750024868,681
"131328",750023255,651
"131329",750023819,681
"131330",750168422,681
"131331",750024860,681
"131332",750022957,681
"131333",750024962,681
"131334",750022953,681
"131335",750025904,681
"131336",750022437,681
"131337",750022956,681
"131338",750044773,681
"131339",750025698,681
"131340",750168316,681
"131341",750025228,681
"131342",750023182,681
"131343",750025697,681
"131344",750022937,651
"131345",750024413,651
"131346",750024948,681
"131347",750025223,681
"131348",750023785,681
"131349",750023817,681
"131350",750025703,681
"131351",750023820,681
"131352",750025232,681
"131353",750023781,681
"131354",750024253,681
"131355",750023187,681
"131356",750024409,651
"131357",750025216,681
"131358",750025215,681
"131359",750023775,681
"131360",750023171,681
"131361",750022967,681
"131362",750025880,651
"131363",750025898,681
"131364",750162234,681
"131365",750025276,681
"131366",750022291,681
"131367",750024322,651
"131368",750025691,681
"131369",750162023,681
"131370",750025882,651
"131371",750025690,681
"131372",750162026,681
"131373",750025908,681
"131374",750022431,681
"131375",750023788,681
"131376",750024384,651
"131377",750023795,681
"131378",750023793,681
"131379",750025911,681
"131380",750025694,681
"131381",750166403,681
"131382",750023798,681
"131383",750025901,681
"131384",750022933,651
"131385",750024876,681
"131386",750023191,681
"131387",750023780,681
"131388",750025886,681
"131389",750022959,651
"131390",750023157,681
"131391",750023807,681
"131392",750024259,681
"131393",750023791,681
"131394",750023801,681
"131395",750024258,681
"131396",750024882,681
"131397",750024326,651
"131398",750025240,683
"131399",750025240,683
"131400",750154943,683
"131401",750154943,683
"131402",750023879,635
"131403",750158830,635
"131404",750024604,681
"131405",750024602,681
"131406",750022075,681
"131407",750024274,681
"131408",750023871,635
"131409",750024593,681
"131410",750023545,681
"131411",750023825,635
"131412",750023531,681
"131413",750022065,681
"131414",750158831,635
"131415",750022068,681
"131416",750023532,681
"131417",750024601,681
"131418",750166340,681
"131419",750023878,635
"131420",750022060,681
"131421",750024597,681
"131422",750024591,681
"131423",750024278,681
"131424",750024599,681
"131425",750022072,681
"131426",750023824,635
"131427",750023542,681
"131428",750024281,681
"131429",750024076,681
"131430",750023543,681
"131431",750024605,681
"131432",750024598,681
"131433",750023870,635
"131434",750024600,681
"131435",750024081,681
"131436",750022094,681
"131437",750023544,681
"131438",750023423,681
"131439",750022093,681
"131440",750022294,681
"131441",750023833,635
"131442",750023546,681
"131443",750024594,681
"131444",750024102,681
"131445",750024082,681
"131446",750023834,635
"131447",750022076,681
"131448",750022062,681
"131449",750024596,681
"131450",750024079,681
"131451",750024204,635
"131452",750023975,635
"131453",750024592,681
"131454",750024272,635
"131455",750023872,635
"131456",750024107,681
"131457",750023540,681
"131458",750023828,635
"131459",750022597,635
"131460",750022544,635
"131461",750023425,681
"131462",750022595,635
"131463",750024595,681
"131464",750023869,635
"131465",750024603,681
"131466",750023873,635
"131467",750022293,681
"131468",750022061,681
"131469",750023831,635
"131470",750024271,635
"131471",750023877,635
"131472",750023875,635
"131473",750023876,635
"131474",750024106,681
"131475",750024097,681
"131476",750024101,681
"131477",750024276,681
"131478",750024099,681
"131479",750022091,681
"131480",750024095,681
"131481",750024080,681
"131482",750023988,635
"131483",750023422,681
"131484",750024109,681
"131485",750024088,681
"131486",750024112,681
"131487",750024093,681
"131488",750022079,681
"131489",750022096,681
"131490",750023874,635
"131491",750022081,681
"131492",750022059,681
"131493",750023539,681
"131494",750022088,681
"131495",750022063,681
"131496",750023536,681
"131497",750024287,681
"131498",750024273,635
"131499",750023827,635
"131500",750022069,681
"131501",750024077,681
"131502",750024111,681
"131503",750022089,681
"131504",750024275,681
"131505",750024283,681
"131506",750023830,635
"131507",750023826,635
"131508",750024290,635
"131509",750023977,635
"131510",750022594,635
"131511",750023976,635
"131512",750024294,635
"131513",750023829,635
"131514",750024091,681
"131515",750022092,681
"131516",750024282,681
"131517",750022084,681
"131518",750022070,681
"131519",750024075,681
"131520",750024293,635
"131521",750024291,635
"131522",750024289,635
"131523",750157655,681
"131524",750024105,681
"131525",750023989,635
"131526",750022851,635
"131527",750023538,681
"131528",750024078,681
"131529",750022542,635
"131530",750024090,681
"131531",750024083,681
"131532",750024205,635
"131533",750022087,681
"131534",750024277,681
"131535",750022085,681
"131536",750022083,681
"131537",750022086,681
"131538",750023990,635
"131539",750022066,681
"131540",750023424,681
"131541",750023533,681
"131542",750024094,681
"131543",750024280,681
"131544",750024074,681
"131545",750024203,635
"131546",750024298,635
"131547",750157654,681
"131548",750022543,635
"131549",750023991,635
"131550",750025085,635
"131551",750022082,681
"131552",750023974,635
"131553",750023537,681
"131554",750024295,635
"131555",750022596,635
"131556",750023534,681
"131557",750022080,681
"131558",750022848,635
"131559",750023535,681
"131560",750024087,681
"131561",750172846,681
"131562",750022090,681
"131563",750024279,681
"131564",750024089,681
"131565",750025084,635
"131566",750022073,681
"131567",750022071,681
"131568",750023421,681
"131569",750022095,681
"131570",750024297,635
"131571",750023420,681
"131572",750024202,635
"131573",750022292,681
"131574",750024100,681
"131575",750022078,681
"131576",750024269,635
"131577",750024285,681
"131578",750146231,681
"131579",750024103,681
"131580",750022849,635
"131581",750023832,635
"131582",750024296,635
"131583",750024096,681
"131584",750023978,635
"131585",750022097,681
"131586",750024085,681
"131587",750025078,635
"131588",750022064,681
"131589",750023541,681
"131590",750022074,681
"131591",750022077,681
"131592",750022850,635
"131593",750022067,681
"131594",750024104,681
"131595",750024108,681
"131596",750023992,635
"131597",750024268,681
"131598",750024270,635
"131599",750024098,681
"131600",750024084,681
"131601",750024292,635
"131602",750024286,681
"131603",750024086,681
"131604",750024110,681
"131605",750024092,681
"131606",750022541,635
"131607",750024284,681
"131608",750158583,681
"131609",750040962,687
"131610",750040962,687
"131611",750040963,687
"131612",750040963,687
"131613",750153540,689
"131614",750153541,689
"131615",750016707,689
"131616",750016703,689
"131617",750021174,689
"131618",750014344,689
"131619",750014860,689
"131620",750014866,689
"131621",750016702,689
"131622",750016712,689
"131623",750021173,689
"131624",750014858,689
"131625",750021166,689
"131626",750019540,689
"131627",750016708,689
"131628",750160705,689
"131629",750021421,689
"131630",750016713,689
"131631",750016709,689
"131632",750021165,689
"131633",750021169,689
"131634",750161223,689
"131635",750015027,689
"131636",750016705,689
"131637",750016704,689
"131638",750021424,689
"131639",750016711,689
"131640",750015022,689
"131641",750019543,689
"131642",750021178,689
"131643",750019552,689
"131644",750021168,689
"131645",750153370,689
"131646",750014178,689
"131647",750021163,689
"131648",750021177,689
"131649",750014213,689
"131650",750016706,689
"131651",750016710,689
"131652",750016715,689
"131653",750019550,689
"131654",750016261,689
"131655",750021355,689
"131656",750021359,689
"131657",750019569,689
"131658",750016701,689
"131659",750153364,689
"131660",750019563,689
"131661",750019565,689
"131662",750015746,689
"131663",750014180,689
"131664",750016700,689
"131665",750016716,689
"131666",750021443,689
"131667",750019589,689
"131668",750014346,689
"131669",750014343,689
"131670",750159125,689
"131671",750014207,689
"131672",750019586,689
"131673",750021365,689
"131674",750015757,689
"131675",750153358,689
"131676",750021164,689
"131677",750021175,689
"131678",750019541,689
"131679",750014209,689
"131680",750016262,689
"131681",750019547,689
"131682",750019542,689
"131683",750021179,689
"131684",750016714,689
"131685",750014864,689
"131686",750169383,689
"131687",750019551,689
"131688",750014218,689
"131689",750019579,689
"131690",750019555,689
"131691",750021162,689
"131692",750153354,689
"131693",750019583,689
"131694",750019559,689
"131695",750141576,689
"131696",750141577,689
"131697",750016263,689
"131698",750016264,689
"131699",750021435,689
"131700",750165566,689
"131701",750014863,689
"131702",750015750,689
"131703",750021438,689
"131704",750153362,689
"131705",750019587,689
"131706",750155294,689
"131707",750155293,689
"131708",750014175,689
"131709",750021170,689
"131710",750019566,689
"131711",750021427,689
"131712",750015021,689
"131713",750014867,689
"131714",750153357,689
"131715",750021172,689
"131716",750014210,689
"131717",750014352,689
"131718",750153360,689
"131719",750019580,689
"131720",750021363,689
"131721",750021423,689
"131722",750014347,689
"131723",750019561,689
"131724",750147433,689
"131725",750015756,689
"131726",750019581,689
"131727",750019567,689
"131728",750015748,689
"131729",750014185,689
"131730",750021428,689
"131731",750014208,689
"131732",750153353,689
"131733",750019588,689
"131734",750021439,689
"131735",750021361,689
"131736",750014341,689
"131737",750019564,689
"131738",750015020,689
"131739",750153350,689
"131740",750153365,689
"131741",750021356,689
"131742",750021425,689
"131743",750019585,689
"131744",750014215,689
"131745",750014206,689
"131746",750021171,689
"131747",750021354,689
"131748",750021176,689
"131749",750015026,689
"131750",750014212,689
"131751",750014349,689
"131752",750015747,689
"131753",750014868,689
"131754",750153352,689
"131755",750153355,689
"131756",750019574,689
"131757",750153368,689
"131758",750019544,689
"131759",750021431,689
"131760",750021358,689
"131761",750015024,689
"131762",750019562,689
"131763",750141578,689
"131764",750019572,689
"131765",750019545,689
"131766",750153369,689
"131767",750015753,689
"131768",750019570,689
"131769",750015758,689
"131770",750014216,689
"131771",750015755,689
"131772",750021362,689
"131773",750014217,689
"131774",750014203,689
"131775",750021167,689
"131776",750014859,689
"131777",750015025,689
"131778",750021440,689
"131779",750021442,689
"131780",750153340,689
"131781",750019573,689
"131782",750019546,689
"131783",750141574,689
"131784",750021433,689
"131785",750153363,689
"131786",750153367,689
"131787",750157287,689
"131788",750014186,689
"131789",750141568,689
"131790",750141571,689
"131791",750014173,689
"131792",750019575,689
"131793",750021366,689
"131794",750153356,689
"131795",750021430,689
"131796",750165568,689
"131797",750153359,689
"131798",750019560,689
"131799",750014865,689
"131800",750021426,689
"131801",750019548,689
"131802",750014176,689
"131803",750014170,713
"131804",750019556,689
"131805",750019549,689
"131806",750019553,689
"131807",750021436,689
"131808",750015751,689
"131809",750015749,689
"131810",750014165,713
"131811",750014168,713
"131812",750014183,689
"131813",750173144,689
"131814",750141570,689
"131815",750021368,689
"131816",750141573,689
"131817",750014351,689
"131818",750021432,689
"131819",750014211,689
"131820",750021434,689
"131821",750019578,689
"131822",750021422,689
"131823",750021364,689
"131824",750014214,689
"131825",750014862,689
"131826",750014202,689
"131827",750160181,689
"131828",750015023,689
"131829",750173147,689
"131830",750021429,689
"131831",750014174,689
"131832",750014181,689
"131833",750153361,689
"131834",750019577,689
"131835",750019576,689
"131836",750021471,689
"131837",750015754,689
"131838",750019584,689
"131839",750019568,689
"131840",750141581,689
"131841",750141572,689
"131842",750014204,689
"131843",750161023,689
"131844",750014861,689
"131845",750014179,689
"131846",750014171,713
"131847",750014348,689
"131848",750021441,689
"131849",750021377,689
"131850",750021367,689
"131851",750019571,689
"131852",750019558,689
"131853",750021360,689
"131854",750141575,689
"131855",750014182,689
"131856",750014342,689
"131857",750153351,689
"131858",750165567,689
"131859",750015752,689
"131860",750019582,689
"131861",750014345,689
"131862",750141579,689
"131863",750153366,689
"131864",750014350,689
"131865",750173145,689
"131866",750141580,689
"131867",750019557,689
"131868",750014177,689
"131869",750019554,689
"131870",750014205,689
"131871",750141582,689
"131872",750153373,689
"131873",750014164,713
"131874",750141569,689
"131875",750014167,713
"131876",750021357,689
"131877",750021114,692
"131878",750017570,692
"131879",750014608,709
"131880",750021094,692
"131881",750021110,692
"131882",750019155,692
"131883",750015925,709
"131884",750019154,692
"131885",750018712,709
"131886",750019168,692
"131887",750152527,692
"131888",750142416,709
"131889",750017572,692
"131890",750171583,692
"131891",750142394,709
"131892",750150015,692
"131893",750171307,709
"131894",750177072,692
"131895",750021130,692
"131896",750146316,692
"131897",750021113,692
"131898",750015931,709
"131899",750014605,692
"131900",750021144,692
"131901",750172866,692
"131902",750015930,709
"131903",750019149,692
"131904",750019179,692
"131905",750021105,692
"131906",750150016,692
"131907",750018298,692
"131908",750018858,709
"131909",750021146,692
"131910",750014611,709
"131911",750014610,709
"131912",750021184,692
"131913",750018300,692
"131914",750171578,692
"131915",750015929,709
"131916",750019175,692
"131917",750151286,692
"131918",750021139,692
"131919",750021142,692
"131920",750017574,692
"131921",750014609,709
"131922",750021107,692
"131923",750021121,692
"131924",750019170,692
"131925",750021117,692
"131926",750175688,692
"131927",750015927,709
"131928",750171577,692
"131929",750018309,692
"131930",750021118,692
"131931",750019152,692
"131932",750150017,692
"131933",750167297,692
"131934",750021141,692
"131935",750177073,692
"131936",750018297,692
"131937",750151942,692
"131938",750021126,692
"131939",750018715,709
"131940",750021106,692
"131941",750146321,692
"131942",750021108,692
"131943",750019153,692
"131944",750021133,692
"131945",750021135,692
"131946",750150018,692
"131947",750021137,692
"131948",750161191,709
"131949",750171821,709
"131950",750142389,709
"131951",750019172,692
"131952",750017575,692
"131953",750021102,692
"131954",750018714,709
"131955",750171580,692
"131956",750142411,709
"131957",750167296,692
"131958",750021104,692
"131959",750171576,692
"131960",750018859,709
"131961",750019178,692
"131962",750019171,692
"131963",750021143,692
"131964",750014604,692
"131965",750172864,692
"131966",750014606,709
"131967",750171380,692
"131968",750021120,692
"131969",750018711,709
"131970",750172865,709
"131971",750018302,692
"131972",750144080,709
"131973",750150019,692
"131974",750019151,692
"131975",750142409,709
"131976",750018308,692
"131977",750018303,692
"131978",750018856,709
"131979",750174626,692
"131980",750142393,709
"131981",750019163,692
"131982",750021092,692
"131983",750021138,692
"131984",750018307,692
"131985",750021181,692
"131986",750021125,692
"131987",750021127,692
"131988",750019169,692
"131989",750142390,709
"131990",750021091,692
"131991",750021116,692
"131992",750021128,692
"131993",750021098,692
"131994",750142412,709
"131995",750021656,709
"131996",750142400,709
"131997",750142408,709
"131998",750142387,709
"131999",750014607,709
"132000",750019145,692
"132001",750021090,692
"132002",750021099,692
"132003",750018301,692
"132004",750171797,692
"132005",750018306,692
"132006",750021123,692
"132007",750021111,692
"132008",750142406,709
"132009",750142414,709
"132010",750018713,709
"132011",750019166,692
"132012",750158838,692
"132013",750019173,692
"132014",750171306,709
"132015",750021131,692
"132016",750018304,692
"132017",750015928,709
"132018",750018299,692
"132019",750021100,692
"132020",750151696,692
"132021",750019148,692
"132022",750021097,692
"132023",750142410,709
"132024",750142392,709
"132025",750019146,692
"132026",750142415,709
"132027",750019147,692
"132028",750021112,692
"132029",750021129,692
"132030",750018305,692
"132031",750146320,692
"132032",750021180,692
"132033",750019164,692
"132034",750019150,692
"132035",750019174,692
"132036",750174359,692
"132037",750177158,692
"132038",750021132,692
"132039",750174360,692
"132040",750015926,709
"132041",750019165,692
"132042",750019539,707
"132043",750017571,692
"132044",750019177,692
"132045",750160188,692
"132046",750021101,692
"132047",750021140,692
"132048",750021182,692
"132049",750171309,692
"132050",750021145,692
"132051",750018857,709
"132052",750171579,692
"132053",750142391,709
"132054",750142395,709
"132055",750017573,692
"132056",750142399,709
"132057",750018860,709
"132058",750174761,692
"132059",750021115,692
"132060",750018861,709
"132061",750021136,692
"132062",750017576,692
"132063",750021134,692
"132064",750142388,709
"132065",750151695,692
"132066",750021093,692
"132067",750142417,709
"132068",750021657,709
"132069",750021109,692
"132070",750149656,709
"132071",750142413,709
"132072",750171381,692
"132073",750018855,709
"132074",750019538,707
"132075",750021122,692
"132076",750142407,709
"132077",750021119,692
"132078",750020631,724
"132079",750020631,724
"132080",750020614,694
"132081",750020614,694
"132082",750020603,694
"132083",750020603,694
"132084",750020621,694
"132085",750020621,694
"132086",750020272,724
"132087",750020272,724
"132088",750014145,732
"132089",750014145,732
"132090",750016831,694
"132091",750016831,694
"132092",750173166,694
"132093",750173166,694
"132094",750020205,724
"132095",750020205,724
"132096",750020630,724
"132097",750020630,724
"132098",750014136,732
"132099",750014136,732
"132100",750020613,694
"132101",750020613,694
"132102",750020200,724
"132103",750020200,724
"132104",750018510,694
"132105",750018510,694
"132106",750020673,725
"132107",750020673,725
"132108",750171241,694
"132109",750171241,694
"132110",750019288,732
"132111",750019288,732
"132112",750020690,694
"132113",750020690,694
"132114",750016855,694
"132115",750016855,694
"132116",750018520,694
"132117",750018520,694
"132118",750173161,694
"132119",750173161,694
"132120",750020259,724
"132121",750020259,724
"132122",750164619,694
"132123",750164619,694
"132124",750019299,732
"132125",750019299,732
"132126",750020197,724
"132127",750020197,724
"132128",750020224,724
"132129",750020224,724
"132130",750018531,694
"132131",750018531,694
"132132",750098116,724
"132133",750098116,724
"132134",750018506,694
"132135",750018506,694
"132136",750014138,732
"132137",750014138,732
"132138",750164707,694
"132139",750164707,694
"132140",750020267,724
"132141",750020267,724
"132142",750146003,725
"132143",750146003,725
"132144",750019698,694
"132145",750019698,694
"132146",750175682,694
"132147",750175682,694
"132148",750173158,694
"132149",750173158,694
"132150",750019073,725
"132151",750019073,725
"132152",750164627,694
"132153",750164627,694
"132154",750020667,725
"132155",750020667,725
"132156",750020612,694
"132157",750020612,694
"132158",750154849,694
"132159",750154849,694
"132160",750018529,694
"132161",750018529,694
"132162",750016820,694
"132163",750016820,694
"132164",750020188,724
"132165",750020188,724
"132166",750018523,694
"132167",750018523,694
"132168",750173163,694
"132169",750173163,694
"132170",750020606,694
"132171",750020606,694
"132172",750020228,724
"132173",750020228,724
"132174",750020274,724
"132175",750020274,724
"132176",750020277,724
"132177",750020277,724
"132178",750018530,694
"132179",750018530,694
"132180",750020201,724
"132181",750020201,724
"132182",750018518,694
"132183",750018518,694
"132184",750020265,724
"132185",750020265,724
"132186",750019283,732
"132187",750019283,732
"132188",750018504,694
"132189",750018504,694
"132190",750020196,724
"132191",750020196,724
"132192",750173159,694
"132193",750173159,694
"132194",750164705,694
"132195",750164705,694
"132196",750019702,694
"132197",750019702,694
"132198",750020222,724
"132199",750020222,724
"132200",750021648,725
"132201",750021648,725
"132202",750177737,694
"132203",750177737,694
"132204",750019075,725
"132205",750019075,725
"132206",750014140,732
"132207",750014140,732
"132208",750020624,694
"132209",750020624,694
"132210",750173162,694
"132211",750173162,694
"132212",750020670,725
"132213",750020670,725
"132214",750020665,725
"132215",750020665,725
"132216",750020663,725
"132217",750020663,725
"132218",750016844,694
"132219",750016844,694
"132220",750020609,694
"132221",750020609,694
"132222",750020199,724
"132223",750020199,724
"132224",750014373,694
"132225",750014373,694
"132226",750020266,724
"132227",750020266,724
"132228",750164714,694
"132229",750164714,694
"132230",750020628,694
"132231",750020628,694
"132232",750164715,694
"132233",750164715,694
"132234",750020604,694
"132235",750020604,694
"132236",750020260,724
"132237",750020260,724
"132238",750020217,724
"132239",750020217,724
"132240",750020186,724
"132241",750020186,724
"132242",750173160,694
"132243",750173160,694
"132244",750018508,694
"132245",750018508,694
"132246",750020244,724
"132247",750020244,724
"132248",750020050,694
"132249",750020050,694
"132250",750017562,694
"132251",750017562,694
"132252",750020625,694
"132253",750020625,694
"132254",750018807,694
"132255",750018807,694
"132256",750014115,732
"132257",750014115,732
"132258",750020261,724
"132259",750020261,724
"132260",750020671,725
"132261",750020671,725
"132262",750014105,724
"132263",750014105,724
"132264",750020243,724
"132265",750020243,724
"132266",750164710,694
"132267",750164710,694
"132268",750020254,724
"132269",750020254,724
"132270",750020233,724
"132271",750020233,724
"132272",750016997,694
"132273",750016997,694
"132274",750019303,732
"132275",750019303,732
"132276",750014110,732
"132277",750014110,732
"132278",750019696,694
"132279",750019696,694
"132280",750018804,694
"132281",750018804,694
"132282",750020247,724
"132283",750020247,724
"132284",750161837,694
"132285",750161837,694
"132286",750018514,694
"132287",750018514,694
"132288",750018814,694
"132289",750018814,694
"132290",750164719,694
"132291",750164719,694
"132292",750171240,694
"132293",750171240,694
"132294",750164706,694
"132295",750164706,694
"132296",750016843,694
"132297",750016843,694
"132298",750020230,724
"132299",750020230,724
"132300",750154852,694
"132301",750154852,694
"132302",750020269,724
"132303",750020269,724
"132304",750018527,694
"132305",750018527,694
"132306",750018808,694
"132307",750018808,694
"132308",750020686,725
"132309",750020686,725
"132310",750019363,732
"132311",750019363,732
"132312",750020223,724
"132313",750020223,724
"132314",750020601,725
"132315",750020601,725
"132316",750019684,694
"132317",750019684,694
"132318",750020256,724
"132319",750020256,724
"132320",750164699,694
"132321",750164699,694
"132322",750020257,724
"132323",750020257,724
"132324",750019286,732
"132325",750019286,732
"132326",750020278,724
"132327",750020278,724
"132328",750014106,724
"132329",750014106,724
"132330",750018830,694
"132331",750018830,694
"132332",750014108,724
"132333",750014108,724
"132334",750017565,725
"132335",750017565,725
"132336",750019308,732
"132337",750019308,732
"132338",750020633,724
"132339",750020633,724
"132340",750018821,694
"132341",750018821,694
"132342",750020041,694
"132343",750020041,694
"132344",750163768,694
"132345",750163768,694
"132346",750020611,694
"132347",750020611,694
"132348",750018803,694
"132349",750018803,694
"132350",750020662,725
"132351",750020662,725
"132352",750173164,694
"132353",750173164,694
"132354",750171379,694
"132355",750171379,694
"132356",750020236,724
"132357",750020236,724
"132358",750020598,725
"132359",750020598,725
"132360",750016849,694
"132361",750016849,694
"132362",750016847,694
"132363",750016847,694
"132364",750018805,694
"132365",750018805,694
"132366",750019076,725
"132367",750019076,725
"132368",750018820,694
"132369",750018820,694
"132370",750020235,724
"132371",750020235,724
"132372",750020600,725
"132373",750020600,725
"132374",750014374,694
"132375",750014374,694
"132376",750164701,694
"132377",750164701,694
"132378",750014137,732
"132379",750014137,732
"132380",750018827,694
"132381",750018827,694
"132382",750014116,732
"132383",750014116,732
"132384",750020632,724
"132385",750020632,724
"132386",750019348,732
"132387",750019348,732
"132388",750014364,694
"132389",750014364,694
"132390",750014369,694
"132391",750014369,694
"132392",750020691,694
"132393",750020691,694
"132394",750020220,724
"132395",750020220,724
"132396",750019686,694
"132397",750019686,694
"132398",750014113,732
"132399",750014113,732
"132400",750020211,724
"132401",750020211,724
"132402",750173156,694
"132403",750173156,694
"132404",750164618,694
"132405",750164618,694
"132406",750019297,732
"132407",750019297,732
"132408",750017561,694
"132409",750017561,694
"132410",750173157,694
"132411",750173157,694
"132412",750017560,694
"132413",750017560,694
"132414",750020198,724
"132415",750020198,724
"132416",750020608,694
"132417",750020608,694
"132418",750019307,732
"132419",750019307,732
"132420",750016842,694
"132421",750016842,694
"132422",750019280,732
"132423",750019280,732
"132424",750014134,724
"132425",750014134,724
"132426",750173167,694
"132427",750173167,694
"132428",750020051,694
"132429",750020051,694
"132430",750016822,694
"132431",750016822,694
"132432",750020264,724
"132433",750020264,724
"132434",750165118,694
"132435",750165118,694
"132436",750019078,725
"132437",750019078,725
"132438",750020042,694
"132439",750020042,694
"132440",750019693,694
"132441",750019693,694
"132442",750020676,725
"132443",750020676,725
"132444",750019699,694
"132445",750019699,694
"132446",750020258,724
"132447",750020258,724
"132448",750014129,724
"132449",750014129,724
"132450",750018813,694
"132451",750018813,694
"132452",750020661,725
"132453",750020661,725
"132454",750020239,724
"132455",750020239,724
"132456",750174621,694
"132457",750174621,694
"132458",750020208,724
"132459",750020208,724
"132460",750014109,724
"132461",750014109,724
"132462",750020192,724
"132463",750020192,724
"132464",750020669,725
"132465",750020669,725
"132466",750014372,694
"132467",750014372,694
"132468",750019291,732
"132469",750019291,732
"132470",750020666,725
"132471",750020666,725
"132472",750016834,694
"132473",750016834,694
"132474",750014118,732
"132475",750014118,732
"132476",750164711,694
"132477",750164711,694
"132478",750016857,694
"132479",750016857,694
"132480",750020605,694
"132481",750020605,694
"132482",750020250,724
"132483",750020250,724
"132484",750018832,694
"132485",750018832,694
"132486",750014120,732
"132487",750014120,732
"132488",750019285,732
"132489",750019285,732
"132490",750018833,694
"132491",750018833,694
"132492",750014128,724
"132493",750014128,724
"132494",750017567,725
"132495",750017567,725
"132496",750152562,725
"132497",750152562,725
"132498",750014135,732
"132499",750014135,732
"132500",750016837,694
"132501",750016837,694
"132502",750020634,724
"132503",750020634,724
"132504",750154923,694
"132505",750154923,694
"132506",750016850,694
"132507",750016850,694
"132508",750019282,732
"132509",750019282,732
"132510",750016821,694
"132511",750016821,694
"132512",750020210,724
"132513",750020210,724
"132514",750020599,725
"132515",750020599,725
"132516",750016840,694
"132517",750016840,694
"132518",750016819,694
"132519",750016819,694
"132520",750017481,694
"132521",750017481,694
"132522",750019074,725
"132523",750019074,725
"132524",750016830,694
"132525",750016830,694
"132526",750014114,732
"132527",750014114,732
"132528",750154851,694
"132529",750154851,694
"132530",750020203,724
"132531",750020203,724
"132532",750014139,732
"132533",750014139,732
"132534",750016823,694
"132535",750016823,694
"132536",750019292,732
"132537",750019292,732
"132538",750014375,694
"132539",750014375,694
"132540",750020190,724
"132541",750020190,724
"132542",750164713,694
"132543",750164713,694
"132544",750019079,725
"132545",750019079,725
"132546",750020672,725
"132547",750020672,725
"132548",750164709,694
"132549",750164709,694
"132550",750019353,732
"132551",750019353,732
"132552",750164718,694
"132553",750164718,694
"132554",750020636,724
"132555",750020636,724
"132556",750020049,694
"132557",750020049,694
"132558",750172853,724
"132559",750172853,724
"132560",750020245,724
"132561",750020245,724
"132562",750014112,732
"132563",750014112,732
"132564",750019289,732
"132565",750019289,732
"132566",750016995,694
"132567",750016995,694
"132568",750020668,725
"132569",750020668,725
"132570",750016845,694
"132571",750016845,694
"132572",750016993,694
"132573",750016993,694
"132574",750014141,732
"132575",750014141,732
"132576",750014131,724
"132577",750014131,724
"132578",750158283,725
"132579",750158283,725
"132580",750019359,732
"132581",750019359,732
"132582",750020193,724
"132583",750020193,724
"132584",750019685,694
"132585",750019685,694
"132586",750018812,694
"132587",750018812,694
"132588",750019678,694
"132589",750019678,694
"132590",750019362,732
"132591",750019362,732
"132592",750020251,724
"132593",750020251,724
"132594",750020610,694
"132595",750020610,694
"132596",750017488,694
"132597",750017488,694
"132598",750016818,694
"132599",750016818,694
"132600",750017482,694
"132601",750017482,694
"132602",750019691,694
